"B" "Temp" "a" "erg" "s" "s-erg*temp"
"0.272" "0.7" "0.006" "5.22031481025321" "2.4150989695121" "-1.23912139766515"
"0.272" "0.7" "0.0075" "4.46353257356841" "2.41455631778802" "-0.709916483709864"
"0.272" "0.7" "0.01" "3.71108193297694" "2.41446981930201" "-0.183287533781846"
"0.272" "0.7" "0.0133333333333333" "3.15082611825428" "2.41470145321515" "0.20912317043716"
"0.273" "0.7" "0.006" "5.23442059823808" "2.41453198811756" "-1.24956243064909"
"0.273" "0.7" "0.0075" "4.47485725831862" "2.4139844730559" "-0.718415607767137"
"0.273" "0.7" "0.01" "3.71962656678506" "2.41389424248414" "-0.1898443542654"
"0.274" "0.7" "0.006" "5.24852669837072" "2.41396523306297" "-1.26000345579654"
"0.274" "0.7" "0.0075" "4.48618244426529" "2.41341286331939" "-0.726914847666305"
"0.274" "0.7" "0.01" "3.72817178033878" "2.41331890048641" "-0.196401345750738"
"0.274" "0.7" "0.0133333333333333" "3.16375974591728" "2.41354584436477" "0.198914022222676"
"0.275" "0.7" "0.006" "5.26263310814434" "2.41339870255238" "-1.27044447314866"
"0.275" "0.7" "0.0075" "4.49750812879341" "2.41284148694679" "-0.735414203208593"
"0.275" "0.7" "0.01" "3.73671757266797" "2.41274379186804" "-0.202958508999536"
"0.276" "0.7" "0.006" "5.27673982512255" "2.41283239480147" "-1.28088548278431"
"0.276" "0.7" "0.0075" "4.50883430931478" "2.41227034231894" "-0.743913674201409"
"0.276" "0.7" "0.01" "3.74526394279372" "2.4121689151991" "-0.209515844756498"
"0.276" "0.7" "0.0133333333333333" "3.17669553600838" "2.41239115294895" "0.188704277743078"
"0.277" "0.7" "0.006" "5.29084684693982" "2.41226630803783" "-1.29132648482005"
"0.277" "0.7" "0.0075" "4.52016098326005" "2.41169942782203" "-0.752413260460004"
"0.277" "0.7" "0.01" "3.75381088972984" "2.41159426905482" "-0.21607335375607"
"0.278" "0.7" "0.006" "5.30495417130533" "2.41170044050874" "-1.30176747940499"
"0.278" "0.7" "0.0075" "4.53148814808634" "2.41112874185702" "-0.760912961803419"
"0.278" "0.7" "0.01" "3.76235841248321" "2.41101985202052" "-0.222631036717724"
"0.278" "0.7" "0.0133333333333333" "3.1896334915472" "2.41123736851815" "0.178493924435111"
"0.279" "0.7" "0.006" "5.31906179599976" "2.41113479046597" "-1.31220846673387"
"0.279" "0.7" "0.0075" "4.54281580127611" "2.41055828283116" "-0.769412778062109"
"0.279" "0.7" "0.01" "3.77090651005448" "2.41044566268854" "-0.229188894349595"
"0.28" "0.7" "0.006" "5.33316971887845" "2.41056935618067" "-1.32264944703424"
"0.28" "0.7" "0.0075" "4.55414394033603" "2.40998804916278" "-0.777912709072442"
"0.28" "0.7" "0.01" "3.77945518143815" "2.40987169965869" "-0.23574692734801"
"0.28" "0.7" "0.0133333333333333" "3.20257361539307" "2.41008448074608" "0.168282949970932"
"0.281" "0.7" "0.006" "5.34727793787073" "2.41000413593737" "-1.33309042057214"
"0.281" "0.7" "0.0075" "4.56547256280271" "2.4094180392794" "-0.786412754682498"
"0.281" "0.7" "0.01" "3.78800442562332" "2.40929796153995" "-0.242305136396375"
"0.282" "0.7" "0.006" "5.36138645098163" "2.40943912803053" "-1.34353138765661"
"0.282" "0.7" "0.0075" "4.57680166623882" "2.40884825161914" "-0.794912914748038"
"0.282" "0.7" "0.01" "3.79655424159556" "2.40872444695041" "-0.248863522166479"
"0.282" "0.7" "0.0133333333333333" "3.21551591025473" "2.40893247942209" "0.158071342243776"
"0.283" "0.7" "0.006" "5.3754952562909" "2.40887433077152" "-1.35397234863211"
"0.283" "0.7" "0.0075" "4.58813124823729" "2.408278684627" "-0.803413189139101"
"0.283" "0.7" "0.01" "3.80510462833595" "2.40815115451198" "-0.255422085323187"
"0.284" "0.7" "0.006" "5.3896043519561" "2.40830974248245" "-1.36441330388682"
"0.284" "0.7" "0.0075" "4.59946130642055" "2.40770933676197" "-0.811913577732412"
"0.284" "0.7" "0.01" "3.81365558482198" "2.40757808285683" "-0.26198082651856"
"0.284" "0.7" "0.0133333333333333" "3.22846037870021" "2.40778135445308" "0.147859089362931"
"0.284" "0.7" "0.0166666666666667" "2.87967990639989" "2.40805174449302" "0.392275810013102"
"0.285" "0.7" "0.006" "5.40371373621001" "2.40774536149636" "-1.37485425385064"
"0.285" "0.7" "0.0075" "4.61079183844252" "2.4071402064895" "-0.820414080420271"
"0.285" "0.7" "0.01" "3.82220711002882" "2.40700523062176" "-0.268539746398415"
"0.286" "0.7" "0.006" "5.41782423560695" "2.40718118616331" "-1.38529577876155"
"0.286" "0.7" "0.0075" "4.62212284198857" "2.40657129228431" "-0.828914697107691"
"0.286" "0.7" "0.01" "3.83075920293006" "2.40643259645724" "-0.275098845593801"
"0.286" "0.7" "0.0133333333333333" "3.24140702316757" "2.40663109586164" "0.137646179644346"
"0.286" "0.7" "0.0166666666666667" "2.89014210367385" "2.40689844335859" "0.383798970786896"
"0.287" "0.7" "0.006" "5.43193419205822" "2.40661721484431" "-1.39573671959645"
"0.287" "0.7" "0.0075" "4.63345431477711" "2.40600259263285" "-0.837415427711131"
"0.287" "0.7" "0.01" "3.83931186249677" "2.40586017901581" "-0.281658124731927"
"0.288" "0.7" "0.006" "5.44604443224724" "2.40605344591396" "-1.40617765665911"
"0.288" "0.7" "0.0075" "4.64478625456102" "2.40543410602792" "-0.845916272164793"
"0.288" "0.7" "0.01" "3.84786508770023" "2.40528797695891" "-0.288217584431247"
"0.288" "0.7" "0.0133333333333333" "3.25435584597501" "2.40548169377876" "0.127432601596252"
"0.288" "0.7" "0.0166666666666667" "2.90060627197865" "2.40574598646477" "0.375321596079716"
"0.289" "0.7" "0.006" "5.46015495472276" "2.40548987775826" "-1.41661859054767"
"0.289" "0.7" "0.0075" "4.65611865912808" "2.4048658309741" "-0.854417230415556"
"0.289" "0.7" "0.01" "3.85641887751126" "2.40471598895645" "-0.294777225301429"
"0.29" "0.7" "0.006" "5.47426575811181" "2.40492650877602" "-1.42705952190225"
"0.29" "0.7" "0.0075" "4.66745152630097" "2.40429776598477" "-0.862918302425909"
"0.29" "0.7" "0.01" "3.86497323090143" "2.40414421368625" "-0.301337047944743"
"0.29" "0.7" "0.0133333333333333" "3.26730684933215" "2.40433313844701" "0.117218343914502"
"0.29" "0.7" "0.0166666666666667" "2.91107241876705" "2.40459436460465" "0.366843671467716"
"0.291" "0.7" "0.006" "5.48837684112441" "2.40436333738123" "-1.43750045140586"
"0.291" "0.7" "0.0075" "4.67878485393951" "2.40372990958341" "-0.871419488174248"
"0.291" "0.7" "0.01" "3.87352814684337" "2.40357264982715" "-0.30789705296321"
"0.292" "0.7" "0.006" "5.50248820255073" "2.40380036199739" "-1.44794137978812"
"0.292" "0.7" "0.0075" "4.69011863994119" "2.40316226029841" "-0.879920787660422"
"0.292" "0.7" "0.01" "3.88208362431106" "2.4030012960756" "-0.314457240942147"
"0.292" "0.7" "0.0133333333333333" "3.28026003535067" "2.40318542021982" "0.10700339547435"
"0.292" "0.7" "0.0166666666666667" "2.92154055141458" "2.40344356867282" "0.358365182682621"
"0.293" "0.7" "0.006" "5.51659984126421" "2.40323758105584" "-1.4583823078291"
"0.293" "0.7" "0.0075" "4.70145288224291" "2.40259481667508" "-0.888422200894954"
"0.293" "0.7" "0.01" "3.89063966228258" "2.40243015112773" "-0.321017612470082"
"0.294" "0.7" "0.006" "5.53071175621797" "2.40267499301304" "-1.46882323633954"
"0.294" "0.7" "0.0075" "4.71278757881941" "2.40202757726117" "-0.896923727912422"
"0.294" "0.7" "0.01" "3.89919625973754" "2.40185921368859" "-0.327578168127694"
"0.294" "0.7" "0.0133333333333333" "3.29321540605563" "2.40203852955279" "0.096787745313855"
"0.294" "0.7" "0.0166666666666667" "2.93201067722789" "2.40229358966842" "0.349886115608896"
"0.295" "0.7" "0.006" "5.54482394645265" "2.40211259632734" "-1.47926416618952"
"0.295" "0.7" "0.0075" "4.72412272768695" "2.40146054061572" "-0.905425368765143"
"0.295" "0.7" "0.01" "3.90775341565953" "2.40128848247199" "-0.334138908489679"
"0.296" "0.7" "0.006" "5.55893641108756" "2.40155038947396" "-1.48970509828733"
"0.296" "0.7" "0.0075" "4.73545832690322" "2.40089370531039" "-0.913927123521869"
"0.296" "0.7" "0.01" "3.916311129038" "2.40071795619702" "-0.340699834129585"
"0.296" "0.7" "0.0133333333333333" "3.30617296339749" "2.40089245701004" "0.0865713826317993"
"0.296" "0.7" "0.0166666666666667" "2.94248280345283" "2.40114441868668" "0.341406456269699"
"0.297" "0.7" "0.006" "5.57304914933165" "2.40098837093675" "-1.50014603359541"
"0.297" "0.7" "0.0075" "4.74679437456711" "2.40032706991871" "-0.922428992278265"
"0.297" "0.7" "0.01" "3.92486939886646" "2.40014763358968" "-0.347260945616841"
"0.298" "0.7" "0.006" "5.5871621604761" "2.40042653921155" "-1.51058697312172"
"0.298" "0.7" "0.0075" "4.75813160001363" "2.39976063303053" "-0.930931486979011"
"0.298" "0.7" "0.01" "3.93342822414439" "2.39957751338662" "-0.353822243514452"
"0.298" "0.7" "0.0133333333333333" "3.3191327092631" "2.39974719325732" "0.0763542967731454"
"0.298" "0.7" "0.0166666666666667" "2.95295693728312" "2.39999604692725" "0.332926190829063"
"0.299" "0.7" "0.006" "5.60127544389857" "2.39986489281249" "-1.5210279179165"
"0.299" "0.7" "0.0075" "4.7694685392217" "2.39919439324063" "-0.939433584214562"
"0.299" "0.7" "0.01" "3.94198760387848" "2.39900759432515" "-0.360383728389784"
"0.3" "0.665" "0.0066666666666667" "5.10419155734891" "2.50702399670403" "-0.887263388932993"
"0.3" "0.67" "0.0066666666666667" "5.11956537900848" "2.49146320433244" "-0.938645599603238"
"0.3" "0.675" "0.0066666666666667" "5.13405157233097" "2.4759124728478" "-0.989572338475601"
"0.3" "0.675" "0.0083333333333333" "4.38089941663541" "2.47539050256595" "-0.48171660366295"
"0.3" "0.68" "0.0066666666666667" "5.14783313840065" "2.46039447300045" "-1.04013206111199"
"0.3" "0.68" "0.0083333333333333" "4.39548790674153" "2.45989534516657" "-0.529036431417673"
"0.3" "0.68" "0.01" "3.89687512086519" "2.45987391351259" "-0.190001168675744"
"0.3" "0.68" "0.01" "3.89687315345222" "2.4598738733024" "-0.18999987104511"
"0.3" "0.685" "0.0066666666666667" "5.16101973923458" "2.44492448653486" "-1.09037403484083"
"0.3" "0.685" "0.0083333333333333" "4.4094300535662" "2.44444908150942" "-0.576010505183428"
"0.3" "0.685" "0.01" "3.91109054738702" "2.44441383072835" "-0.234683194231761"
"0.3" "0.685" "0.01" "3.91108858198408" "2.44441379204271" "-0.234681886616392"
"0.3" "0.685" "0.0133333333333333" "3.29237263034656" "2.44468262726081" "0.189407375473416"
"0.3" "0.69" "0.0066666666666667" "5.17368757291627" "2.42951377107153" "-1.1403306542407"
"0.3" "0.69" "0.0083333333333333" "4.42280325966074" "2.42906188114924" "-0.622672368016673"
"0.3" "0.69" "0.01" "3.92474102853503" "2.4290165697901" "-0.279054739899071"
"0.3" "0.69" "0.0133333333333333" "3.30608488018926" "2.42924509851877" "0.148046531188185"
"0.3" "0.69" "0.01" "3.92473900891528" "2.42901653140074" "-0.279053384750801"
"0.3" "0.69" "0.0133333333333333" "3.3060866346172" "2.42924511761044" "0.148045339724572"
"0.3" "0.695" "0.0066666666666667" "5.18589384395214" "2.41417105630182" "-1.19002516524492"
"0.3" "0.695" "0.0083333333333333" "4.43566702003326" "2.41374193155506" "-0.669046647368056"
"0.3" "0.695" "0.01" "3.9378794837317" "2.41368925944311" "-0.323136981750425"
"0.3" "0.695" "0.01" "3.93787741396814" "2.41368922141715" "-0.323135581290709"
"0.3" "0.695" "0.0133333333333333" "3.3193162883762" "2.4138835278589" "0.106958707437439"
"0.3" "0.7" "0.006" "5.61538899906353" "2.39930343025823" "-1.53146886908624"
"0.3" "0.7" "0.0066666666666667" "5.19767778309778" "2.39890322357452" "-1.23947122459392"
"0.3" "0.7" "0.0066666666666667" "5.19767778309778" "2.39890322357452" "-1.23947122459392"
"0.3" "0.7" "0.0075" "4.78080592142216" "2.39862834915325" "-0.947935795842268"
"0.3" "0.7" "0.0083333333333333" "4.44806661853224" "2.39849591024568" "-0.715150722726893"
"0.3" "0.7" "0.0083333333333333" "4.44806661853224" "2.39849591024568" "-0.715150722726893"
"0.3" "0.7" "0.01" "3.95054753708241" "2.39843787515596" "-0.366945400801728"
"0.3" "0.7" "0.0133333333333333" "3.33209464548872" "2.39860272906227" "0.0661364772201747"
"0.3" "0.7" "0.0133333333333333" "3.33209657214977" "2.39860274880115" "0.06613514829631"
"0.3" "0.7" "0.0166666666666667" "2.96343309070912" "2.39884846571431" "0.32444530221792"
"0.3" "0.7" "0.01" "3.95054753751653" "2.39843787516466" "-0.366945401096914"
"0.3" "0.705" "0.0066666666666667" "5.20908432858293" "2.38371632662176" "-1.2886881250292"
"0.3" "0.705" "0.0083333333333333" "4.46004809946998" "2.3833295940722" "-0.761004316054136"
"0.3" "0.705" "0.01" "3.96278809992194" "2.38326763759248" "-0.410497972852484"
"0.3" "0.705" "0.01" "3.96278646330262" "2.38326760939484" "-0.410496847233512"
"0.3" "0.705" "0.0133333333333333" "3.34445828639702" "2.38340703348098" "0.0255639415710802"
"0.3" "0.71" "0.0066666666666667" "5.22013570252877" "2.36861484251969" "-1.33768150627574"
"0.3" "0.71" "0.0083333333333333" "4.47163776526807" "2.36824758345254" "-0.806615229887789"
"0.3" "0.71" "0.01" "3.97462842299349" "2.36818282980489" "-0.453803350520481"
"0.3" "0.71" "0.0133333333333333" "3.35642886502864" "2.368300083863" "-0.014764410307333"
"0.3" "0.715" "0.0066666666666667" "5.23085998412457" "2.35360286764731" "-1.38646202100175"
"0.3" "0.715" "0.0083333333333333" "4.48286660315348" "2.3532539424226" "-0.851995678832139"
"0.3" "0.715" "0.01" "3.98609701285499" "2.3531872370482" "-0.496872127143118"
"0.3" "0.715" "0.01" "3.98609519723423" "2.35318720756701" "-0.49687085845546"
"0.3" "0.715" "0.0133333333333333" "3.36803340600325" "2.35328512151567" "-0.0548587637766591"
"0.3" "0.72" "0.0066666666666667" "5.24127979892377" "2.33868378838201" "-1.43503766684311"
"0.3" "0.72" "0.0083333333333333" "4.49375979649051" "2.33835209783586" "-0.897154955637312"
"0.3" "0.72" "0.01" "3.99721936596739" "2.3382840891779" "-0.539713854318613"
"0.3" "0.72" "0.0133333333333333" "3.37929351090723" "2.33836494623345" "-0.0947263816197528"
"0.3" "0.725" "0.0066666666666667" "5.25141545651496" "2.32386047600867" "-1.48341572996467"
"0.3" "0.725" "0.0083333333333333" "4.50433985318813" "2.32354497423691" "-0.942101419324481"
"0.3" "0.725" "0.01" "4.008017944333" "2.32347616250032" "-0.582336847141107"
"0.3" "0.725" "0.0133333333333333" "3.39023018422153" "2.32354198527823" "-0.134374898282382"
"0.3" "0.725" "0.01" "4.00801582082309" "2.32347612989478" "-0.582335340201963"
"0.3" "0.73" "0.0066666666666667" "5.26128554956295" "2.3091353669574" "-1.53160308422355"
"0.3" "0.73" "0.0083333333333333" "4.51462720865618" "2.30883506695695" "-0.986842795362061"
"0.3" "0.73" "0.01" "4.0185132475664" "2.30876583953522" "-0.624748831188246"
"0.3" "0.73" "0.0133333333333333" "3.40086248273597" "2.30881833523611" "-0.173811277161149"
"0.3" "0.735" "0.0066666666666667" "5.27090745003431" "2.29451052562983" "-1.57960645014539"
"0.3" "0.735" "0.0083333333333333" "4.52464071545973" "2.29422450071406" "-1.03138642514884"
"0.3" "0.735" "0.01" "4.02872423122312" "2.29415515830474" "-0.666957151644258"
"0.3" "0.735" "0.0133333333333333" "3.41120823721829" "2.29419579796988" "-0.213042256385561"
"0.3" "0.74" "0.0066666666666667" "5.28029776443049" "2.27998769480891" "-1.62743265086965"
"0.3" "0.74" "0.0083333333333333" "4.53439807029365" "2.27971507748602" "-1.07573949453128"
"0.3" "0.74" "0.01" "4.03866867557893" "2.27964585354409" "-0.70896896638432"
"0.3" "0.74" "0.0133333333333333" "3.4212793560584" "2.27967587048738" "-0.252070852995831"
"0.3" "0.745" "0.0066666666666667" "5.28947280848256" "2.26556833699113" "-1.67508890532837"
"0.3" "0.745" "0.0083333333333333" "4.5439162225364" "2.26530831622296" "-1.11990926956666"
"0.3" "0.745" "0.01" "4.04836353744065" "2.26523939160231" "-0.750791443790973"
"0.3" "0.745" "0.0133333333333333" "3.43110081195349" "2.26525992855397" "-0.290910176351382"
"0.3" "0.75" "0.0066666666666667" "5.29844325066278" "2.25125349859005" "-1.72257893940704"
"0.3" "0.75" "0.0083333333333333" "4.55321181316098" "2.25100548636551" "-1.16390337350523"
"0.3" "0.75" "0.01" "4.05782532077286" "2.25093700033024" "-0.792431990249404"
"0.3" "0.75" "0.0133333333333333" "3.44068414187325" "2.2509490252241" "-0.329564081180831"
"0.3" "0.755" "0.0066666666666667" "5.3072368136287" "2.23704447391603" "-1.76991932037364"
"0.3" "0.755" "0.0083333333333333" "4.56229581112245" "2.23680752650598" "-1.20772581089147"
"0.3" "0.755" "0.01" "4.06706534683194" "2.23673962648803" "-0.83389471037008"
"0.3" "0.755" "0.0133333333333333" "3.45004491416348" "2.23674405670157" "-0.368039853491856"
"0.3" "0.76" "0.0066666666666667" "5.31586837878745" "2.22294192527827" "-1.81711804260019"
"0.3" "0.76" "0.0083333333333333" "4.57119611107899" "2.22271547943516" "-1.25139356498487"
"0.3" "0.76" "0.01" "4.07610961806727" "2.22264821561244" "-0.875195094118683"
"0.3" "0.76" "0.0133333333333333" "3.45919903138169" "2.22264574580534" "-0.406345518044749"
"0.3" "0.765" "0.0066666666666667" "5.3243618020501" "2.20894648039624" "-1.86419029817209"
"0.3" "0.765" "0.0083333333333333" "4.57992761391919" "2.2087299278183" "-1.29491469682988"
"0.3" "0.765" "0.01" "4.08497215535112" "2.20866336292427" "-0.916340335919339"
"0.3" "0.765" "0.0133333333333333" "3.46816335221268" "2.20865465850657" "-0.444490305936129"
"0.3" "0.77" "0.0066666666666667" "5.33274950789491" "2.19505861149543" "-1.91115850958365"
"0.3" "0.77" "0.0083333333333333" "4.5885138728577" "2.19485138602161" "-1.33830429607882"
"0.3" "0.77" "0.01" "4.09367387299143" "2.19478556660374" "-0.957343315599657"
"0.3" "0.77" "0.0133333333333333" "3.4769566684275" "2.1947712185546" "-0.482485416134575"
"0.3" "0.775" "0.0066666666666667" "5.34108301241071" "2.18127864702931" "-1.95806068758899"
"0.3" "0.775" "0.0083333333333333" "4.59698629391327" "2.18108022603712" "-1.38158415174566"
"0.3" "0.775" "0.01" "4.10224091228375" "2.18101518596474" "-0.998221521055165"
"0.3" "0.775" "0.0133333333333333" "3.48560129026058" "2.1809957194826" "-0.520345280469356"
"0.3" "0.78" "0.0066666666666667" "5.34946494319584" "2.16760671333838" "-2.00497594235437"
"0.3" "0.78" "0.0083333333333333" "4.60539344904662" "2.16741668964092" "-1.42479020061544"
"0.3" "0.78" "0.01" "4.11071009714225" "2.16735245456427" "-1.03900142120669"
"0.3" "0.78" "0.0133333333333333" "3.49412351272471" "2.16732831615028" "-0.558088023774997"
"0.3" "0.785" "0.0066666666666667" "5.36268232417681" "2.15411546259419" "-2.05559016188461"
"0.3" "0.785" "0.0083333333333333" "4.6138285330577" "2.15386087006215" "-1.46799452838815"
"0.3" "0.785" "0.01" "4.11914301109166" "2.15379748835453" "-1.07972977535242"
"0.3" "0.785" "0.01" "4.1387857120976" "2.15411546286228" "-1.09483132113433"
"0.3" "0.785" "0.0133333333333333" "3.5025802109019" "2.1537691588336" "-0.595756306724397"
"0.3" "0.79" "0.0083333333333333" "4.62259689749431" "2.14041281473327" "-1.51143873428724"
"0.3" "0.79" "0.01" "4.12766994240038" "2.14035020304861" "-1.12050905144769"
"0.3" "0.79" "0.01" "4.12768221300089" "2.14035032627425" "-1.12051862199645"
"0.3" "0.79" "0.0133333333333333" "3.5110280403999" "2.14031803574865" "-0.633394116167268"
"0.3" "0.795" "0.01" "4.13710412567462" "2.12701086310336" "-1.16198691680796"
"0.3" "0.795" "0.0133333333333333" "3.52684135515127" "2.12701967090324" "-0.676819206442016"
"0.3" "0.8" "0.01" "4.13878661123348" "2.11372579797682" "-1.19730349100997"
"0.301" "0.7" "0.006" "5.62950282552135" "2.39874215008188" "-1.54190982778306"
"0.301" "0.7" "0.0075" "4.79214374489231" "2.39806249938436" "-0.956438122040255"
"0.301" "0.7" "0.01" "3.95910802277746" "2.39786835463399" "-0.373507261310235"
"0.302" "0.7" "0.006" "5.64361692291273" "2.39818105082724" "-1.55235079521167"
"0.302" "0.7" "0.0075" "4.80348200795622" "2.39749684255508" "-0.964940563014277"
"0.302" "0.7" "0.01" "3.96766905999385" "2.39729903151895" "-0.380069310476741"
"0.303" "0.7" "0.006" "5.65773129096422" "2.3976201310544" "-1.56279177262056"
"0.303" "0.7" "0.0075" "4.81482070898608" "2.39693137729778" "-0.973443118992472"
"0.303" "0.7" "0.01" "3.97623064777145" "2.39672990457762" "-0.386631548862394"
"0.304" "0.7" "0.006" "5.67184592949339" "2.39705938932989" "-1.57323276131548"
"0.304" "0.7" "0.0075" "4.82615984640166" "2.39636610225257" "-0.98194579022859"
"0.304" "0.7" "0.01" "3.9847927851598" "2.39616097258988" "-0.393193977021977"
"0.305" "0.7" "0.006" "5.68596083840717" "2.39649882423209" "-1.58367376265293"
"0.305" "0.7" "0.0075" "4.83749941867306" "2.39580101606771" "-0.990448577003428"
"0.305" "0.7" "0.01" "3.9933554712195" "2.39559223433278" "-0.399756595520867"
"0.306" "0.7" "0.006" "5.70007601770382" "2.39593843435299" "-1.59411477803968"
"0.306" "0.7" "0.0075" "4.84883942432056" "2.3952361174059" "-0.998951479618492"
"0.306" "0.7" "0.01" "4.00191870502259" "2.39502368859877" "-0.406319404917038"
"0.307" "0.7" "0.006" "5.71419146747165" "2.39537821829456" "-1.6045558089356"
"0.307" "0.7" "0.0075" "4.86017986191512" "2.39467140492745" "-1.00745449841314"
"0.307" "0.7" "0.01" "4.01048248565343" "2.39445533418127" "-0.412882405776129"
"0.308" "0.7" "0.006" "5.72830718789267" "2.39481817466868" "-1.61499685685619"
"0.308" "0.7" "0.0075" "4.8715207300803" "2.39410687731355" "-1.01595763374266"
"0.308" "0.7" "0.01" "4.01904681220921" "2.39388716988058" "-0.419445598665865"
"0.309" "0.7" "0.006" "5.74242317924275" "2.39425830210393" "-1.625437923366"
"0.309" "0.7" "0.0075" "4.88286202749307" "2.39354253324433" "-1.02446088600082"
"0.309" "0.7" "0.01" "4.02761168380079" "2.39331919450945" "-0.426008984151105"
"0.31" "0.7" "0.006" "5.75653944189016" "2.393698599229" "-1.63587901009411"
"0.31" "0.7" "0.0075" "4.89420375288346" "2.39297837141691" "-1.03296425560151"
"0.31" "0.7" "0.01" "4.03617769594445" "2.39275140687979" "-0.432572980281324"
"0.311" "0.7" "0.006" "5.77065597629855" "2.39313906469695" "-1.64632011871204"
"0.311" "0.7" "0.0075" "4.90554590503681" "2.39241439053018" "-1.04146774299558"
"0.311" "0.7" "0.01" "4.04474365526196" "2.39218380581338" "-0.439136752869991"
"0.312" "0.7" "0.006" "5.7847727830271" "2.39257969716222" "-1.65676125095675"
"0.312" "0.7" "0.0075" "4.916888482794" "2.39185058929698" "-1.04997134865882"
"0.312" "0.7" "0.01" "4.05331015702608" "2.39161639014035" "-0.445700719777907"
"0.313" "0.7" "0.006" "5.79888986273255" "2.39202049529255" "-1.66720240862024"
"0.313" "0.7" "0.0075" "4.9282314850538" "2.39128696643272" "-1.05847507310494"
"0.313" "0.7" "0.01" "4.06187720040911" "2.39104915869519" "-0.452264881591195"
"0.314" "0.7" "0.006" "5.81300721616782" "2.39146145776868" "-1.67764359354879"
"0.314" "0.7" "0.0075" "4.93957491077049" "2.39072352066747" "-1.06697891687187"
"0.314" "0.7" "0.01" "4.07044478460212" "2.3904821103154" "-0.458829238906082"
"0.315" "0.7" "0.006" "5.82712484418554" "2.39090258327669" "-1.68808480765319"
"0.315" "0.7" "0.0075" "4.95091875895842" "2.39016025073634" "-1.07548288053455"
"0.315" "0.7" "0.01" "4.0790129088143" "2.38991524385199" "-0.465393792318023"
"0.316" "0.7" "0.006" "5.8412427477369" "2.39034387051658" "-1.69852605289924"
"0.316" "0.7" "0.0075" "4.96226302869101" "2.38959715538322" "-1.08398696470048"
"0.316" "0.7" "0.01" "4.08758157227273" "2.38934855815785" "-0.471958542433065"
"0.317" "0.7" "0.006" "5.85536092787566" "2.38978531820231" "-1.70896733131065"
"0.317" "0.7" "0.0075" "4.97360771910118" "2.38903423336033" "-1.09249117001049"
"0.317" "0.7" "0.01" "4.09615077422525" "2.38878205209388" "-0.478523489863797"
"0.318" "0.7" "0.006" "5.86947938575457" "2.38922692504954" "-1.71940864497865"
"0.318" "0.7" "0.0075" "4.98495282938462" "2.38847148342971" "-1.10099549713953"
"0.318" "0.7" "0.01" "4.10472051394025" "2.38821572452478" "-0.485088635233388"
"0.319" "0.7" "0.006" "5.88359812263" "2.38866868979199" "-1.72984999604901"
"0.319" "0.7" "0.0075" "4.99629835879835" "2.3879089043598" "-1.10949994679904"
"0.319" "0.7" "0.01" "4.11329079070691" "2.38764957432561" "-0.491653979169226"
"0.32" "0.7" "0.006" "5.89771713986303" "2.38811061116831" "-1.74029138673581"
"0.32" "0.7" "0.0075" "5.00764430666301" "2.38734649492909" "-1.11800451973502"
"0.32" "0.7" "0.01" "4.12186160383706" "2.38708360037365" "-0.498219522312297"
"0.321" "0.7" "0.006" "5.91183643891704" "2.38755268792929" "-1.75073281931264"
"0.321" "0.7" "0.0075" "5.01899067236247" "2.38678425392249" "-1.12650921673123"
"0.321" "0.7" "0.01" "4.13043295266514" "2.3865178015557" "-0.504785265309899"
"0.322" "0.7" "0.006" "5.92595602136295" "2.3869949188369" "-1.76117429611717"
"0.322" "0.7" "0.0075" "5.03033745534725" "2.38622218013669" "-1.13501403860639"
"0.322" "0.7" "0.01" "4.13900483654923" "2.38595217676151" "-0.511351208822953"
"0.323" "0.7" "0.006" "5.94007588887723" "2.38643730265997" "-1.77161581955409"
"0.323" "0.7" "0.0075" "5.04168465513256" "2.38566027237089" "-1.1435189862219"
"0.323" "0.7" "0.01" "4.1475772548726" "2.38538672488844" "-0.517917353522384"
"0.324" "0.7" "0.006" "5.95419604324291" "2.38587983817363" "-1.78205739209641"
"0.324" "0.7" "0.0075" "5.05303227130221" "2.38509852943595" "-1.1520240604756"
"0.324" "0.7" "0.01" "4.15615020704347" "2.38482144484397" "-0.524483700086464"
"0.325" "0.7" "0.006" "5.96831648634934" "2.38532252417254" "-1.792499016272"
"0.325" "0.7" "0.0075" "5.0643803035072" "2.38453695015316" "-1.16052926230188"
"0.325" "0.7" "0.01" "4.16472369249636" "2.38425633553411" "-0.531050249213338"
"0.326" "0.7" "0.006" "5.98243722019285" "2.38476535944939" "-1.8029406946856"
"0.326" "0.7" "0.0075" "5.0757287514669" "2.38397553334431" "-1.16903459268252"
"0.326" "0.7" "0.01" "4.17329771069289" "2.38369139587741" "-0.537617001607614"
"0.327" "0.7" "0.006" "5.9965582468701" "2.38420834280446" "-1.81338243000461"
"0.327" "0.7" "0.0075" "5.08707761497276" "2.38341427784793" "-1.17754005263301"
"0.327" "0.7" "0.01" "4.18187226112238" "2.38312662479285" "-0.544183957992816"
"0.328" "0.7" "0.006" "6.01067956857591" "2.38365147305735" "-1.82382422494578"
"0.328" "0.7" "0.0075" "5.09842689388671" "2.38285318250429" "-1.1860456432164"
"0.328" "0.7" "0.01" "4.19044734330368" "2.38256202121292" "-0.550751119099656"
"0.329" "0.7" "0.006" "6.02480118758433" "2.38309474900929" "-1.83426608229973"
